title,description,label
"[Y5 HPT_SIT_H/D/UMA_BSF] units can auto power on when plug in 45W PD under AC and PD enable/AC enable PD disable mode(F/R: 2/2units, 6/6 cycles)","

 IOS/EC: RGCN14WW_WTL/RGEC14WW

Image：V11

OS build verision: Win11 24H2 build 26100.3194

Preload: V11

Language: EN/CHS

Issue Related KP/Device: NA

Detect by: BFA041 CF Instant Boot function test for gaming products

Test tool: NA

Fail scope:

Tested units: 2 units（ A7N3225S04-14,A7N1625S05-16)

Failed units: 2 units（ A7N3225S04-14,A7N1625S05-16)

F/R: 2/2 units，6/6 cycles

Test Device:NA

Fail Device:NA

Observed symptom:

units can auto power on when plug in 45W PD under AC and PD enable/AC enable PD disable mode

Expected behavior:

units can't power on when plug in 45W PD under AC and PD enable/AC enable PD disable mode

How to recover:

None

Problem Isolation:

A) Unique to a certain system? No – not depend on unit

B) Unique to a configuration? No – not depend on configuration

C) Unique to OS? No – not depend on OS

D) Unique to a product? Yes- Only test on Y5 HPT

E) Unique to a current version? Yes– On test with V14 BIOS

Cross Product:

NA


",5
"[IdeaPad Pro 5 16AKP10&ASP10 EVT]Stress_S4_The unit auto restart when run S4 stress test(F/R:2/5units,2/453 cycles)","

 Test configuration:

Preload: pure OS

OS:24H2 26100.1457

Driver: V03

BIOS/EC: R1CN02WW/R1EC02WW

Language: EN

Detect by :STA006_CF Stress-S4 Core Test

Tested units: 5unit (A9U3228E01-2,A9U3228E02-1,A9U3228E02-2,A9U2428E03-1,A9U2428E03-2)

Failed units: 2unit (A9U3228E01-2@109 cycles,A9U2428E03-1@30 cycles)

F/R: 2/5 units, 2/453 cycles

Observed symptom:

The unit auto restart when run S4 stress test

Expected behavior:

No any error during S4 test

How to recover:

Cannot recover.

Problem Isolation:

A) Unique to a certain system? No - Not depend on the system

B) Unique to a configuratiaon? No- not depend on config

C) Unique to OS? No 

D) Unique to a product?No-NA

E) Unique to a current version? No.

Cross Product:

NA


",5
"[IdeaPad Slim 3 15Q8X10_EVT_BSF]System auto power on when hold press power button.(F/R:2/2units,8/8cycles)","

 Test configuration:

BIOS/EC:RVCN05WW/RVEC05WW

Image:V04

OS build:24H2 26100.2161

Language:EN/CHS

Detect by:BFA033_CF_NOVO button basic function test_V4.24.08.1

Fail scope:

Tested units: 2units(SKU2#01; SKU4#03 )

Failed units: 2units(SKU2#01; SKU4#03 )

F/R: 2/2 units,8/8cycles

Observed symptom:

Hold press power button for over 10 seconds, system cannot shutdown, auto power on to OS.

Expected behavior:

Hold press power button, system can shutdown and not auto power on.

How to recover:

Can not recover.

Problem Isolation:

A) Unique to a certain system? No - Not depend on the system

B) Unique to a configuratiaon? No- Not depend on config

C) Unique to OS? No- Not depend on OS

D) Unique to a product? Yes, Fail on IdeaPad Slim 3 15Q8X10 and Qualcomm S790

E) Unique to a current version? No- V04BIOS is also fail

Cross Product:

IdeaPad Pro 5 16 IAH10 is pass.


",5
"[Y570_FB3_IRX_SIT_X4_H/D_ST] Stress_FB_Unit auto reboot unexpectedly  (F/R: 1/37u,1/10843cycles)","

 Test condition:

OS: Win11 22H2(22621.2715)

Preload: V3

BIOS/EC: PTCN01WW/PTEC01WW

NV driver: 31.0.15.4680

Detect by: STA003_CF Stress-Coldboot Test

Test units: 37u 

Fail units: 2.1#10-HDDS@43

F/R: 1/37u,1/10843cycles

Issue description:

Stress_FB_Unit auto reboot unexpectedly

Expected behavior:

No auto reboot

How to recover:

Cannot recover


",5
[IdeaPad Pro 5 16AKP10&ASP10 EVT]Stress_BurnIn_The unit occur abnormal restart when run BurnIn test(F/R:1/4units),"


 Test configuration:

Preload: pure OS

OS:24H2 26100.1457

Driver: V01

BIOS/EC: R1CN02WW/R1EC02WW

Language: EN

Detect by :STA009_CF Stress-BurnIn Test

Tested units: 4unit (A9U3228E01-1,A9U3228E01-2,A9U3228E02-1,A9U2428E03-2)

Failed units: 1unit (A9U2428E03-2)

F/R: 1/4 units

Observed symptom:

The unit occur abnormal restart when run BurnIn test

Expected behavior:

No any error during BurnIn test

How to recover:

Auto restart.

Problem Isolation:

A) Unique to a certain system? No - Not depend on the system

B) Unique to a configuratiaon? No- not depend on config

C) Unique to OS? No 

D) Unique to a product?No-NA

E) Unique to a current version? Yes.

Cross Product:

NA



",5
"[IdeaPad Pro 5 16AKP10&ASP10 EVT]Stress_WB_The unit occur abnormal restart when run WB test(F/R:1/4units,1/497cycles)","

 Test configuration:

Preload: pure OS

OS:24H2 26100.1457

Driver: V01

BIOS/EC: R1CN01WW/R1EC01WW

Language: EN

Detect by :STA004_CF Stress-Warmboot Core Test

Tested units: 4unit (A9U3228E01-1,A9U3228E01-2,A9U3228E02-1,A9U2428E03-2)

Failed units: 1unit (A9U3228E01-1@122 cycles)

F/R: 1/4 units, 1/497 cycles

Observed symptom:

The unit occur abnormal restart when run WB test

Expected behavior:

No any error during WB test

How to recover:

Auto restart.

Problem Isolation:

A) Unique to a certain system? No - Not depend on the system

B) Unique to a configuratiaon? No- not depend on config

C) Unique to OS? No 

D) Unique to a product?No-NA

E) Unique to a current version? Yes.

Cross Product:

NA


",5
[IdeaPad Pro 5 16IAH10 FVT]Stress_Memory test_The unit auto restart when run Memory test(F/R:1/32units 1/64cycles),"


 Test configuration:

OS: V11

BIOS/EC: PZCN12WW/PZEC12WW

Language: CHS/US

Test Device: NA

Fail device: NA

Detect by :STA017_PD:Stress-Memory test under UEFI

Tested units: 32unit (I9U3228F01*8units,I5U2428F03*8units,I7U3228F05*8units,I5U3228F07*8units)

Failed units:1units(I9U3228F01-3)

F/R:1/32units

Observed symptom:

The unit auto restart when run Memory test

Expected behavior:

Should not restart when run Memory test

How to recover:

NA



",5
"[Y5 ARL_SIT_H/D_UE]System will auto power on when Plug out AC after enter S4 by set time out (F/R: 2/2units, 8/8cycles)","
 Test condition:

BIOS/EC:S2CN06WW/S2EC06WW

Image:V7

OS:Win11 24H2 build 26100.3323

Language:CHS/EN

Detect by:Ad-hoc

Fail scope:

Tested units:SKU3-11,SKU5-14

Failed units:SKU3-11,SKU5-14

F/R: 2/2 units,8/8 cycles

Observed symptom:

After enter S4 by set time out, Plug out AC, System will auto power on

Expected behavior:

After enter S4 by set time out, Plug out AC, System should not auto power on

How to recover:

None.

Problem Isolation:

A. Unique to certain system? -->No

B. Unique to a configuration? -->No

C. Unique to OS? -->No data

D. Unique to a product? -->No data

E. Unique to a current version? -->No data

",5
"[Y5P ADR_SIT_X4/X6 QS_H/D_ST]Stress_ Manual_ S3, Unit occur abnormal shutdown and BT status is off after resume from S3.(F/R:1/10 units,1/1,000 cycles)","
 Test condition:

BIOS/EC: RLCN12WW/RLEC12WW

Image: V14

OS build version: Win11 24H2 build 26100.3476

Language: EN/CHS

Detect by: STA018_EF Stress-Manually Power Management Test

Fail scope:

Tested unit: 10 units(A9N3225S01-7,A9N3225S01-4,A9N3225S02-7,A9N3225S02-8,A9N3225S03-4,A9N3225S03-6,A7N3225S04-7,A7N3225S04-5,A7N1625S05-5,A7N1625S05-8)

Failed unit: A7N3225S04-5

F/R: 1/10 units(A7N3225S04-5 fail@83/100cycles)

Test device:

A7N3225S04-5

USB 3.0 Flash Drive Sandisk CZ73 16G(Bottom-right USB type-A port)

Observed symptom:

Unit occur abnormal shutdown and BT status is off after resume from S3.

Expected behavior:

Unit should show normally after resume from S3.

How to recover:

Press power button and enable BT.

Problem Isolation:

A. Unique to certain system?

No

B. Unique to a configuration?

No data

C. Unique to OS?

No data

D. Unique to a product?

No data

E. Unique to a current version? 

No data

",6
[S590-16 Pro AHP_SIT_Com]Stress_flashBIOS_System occur abnormal shutdown(FR:1/46units),"


 Test condition:

OS: Win11 22H2 build 22621.2215

Preload:V17

BIOS/EC:NQCN09WW/NQEC09WW

Language: EN/CHS

Detect by: Stress_flashbios

Fail scope:

Test units: 46 units

Fail units: A7U3225S02-10

Observed symptom:

Stress_flashBIOS_System occur abnormal shutdown(FR:1/46units)

 

Expected behavior:

No any errors/abnormal.

How to recover:

Press power button



",6
[[IdeaPad Slim 3 15Q8X10_EVT_ST]]Stress_Manual(S5)_The unit is abnormal shutdown when shutdown the unit(F/R:1/7units 2/14cycles),"



 Description:

Test configuration:

Test configuration:

OS: Pure OS 24H2 26100.1

BIOS/EC:RVCN03WW/RVEC03WW

Language:EN

Detect by:

STA008_EF_Stress-Idle test Enhance function

Tested units: 7units(1-2,2-2,2-4,3-1,3-2,4-2,4-4)

Failed units: 1units(4-2)

F/R:1/7units 2/14cycles(4-2:2/2cycles)

Observed symptom:

The unit is abnormal shutdown when shutdown the unit

Expected behavior:

no abnormal shutdown during test

How to recover:

Can't recover

Problem Isolation:

A) Unique to a certain system? No - Not depend on the system

B) Unique to a configuratiaon? No- not depend on config

C) Unique to OS? No- not depend on OS

D) Unique to a product? Yes - IdeaPad Slim 3 15Q8X10 fail

E) Unique to a current version? No-Not depend on the version

Cross Product:

NA




",6
"[S590-16Pro IMH_FVT2/3]Performance_Rapid Charge_Units can’t be charged in S5 state(F/R:2/5u, 2/5 cycle)","


 Test configuration:

OS: Win11 22H2

BIOS: MECN24WW

EC: MEEC24WW

Image:V22

Language:EN/CN

Detect by: PFA005_CF_08 Quick Charge

Fail scope:

Tested units: 5units(I5D1625F02-2; I5D3225F04-7; I7D1625F06-6; I7U1625F01-2; I7U3225F02-2)

Failed units: 2units(UMA: I7U1625F01-2; I7U3225F02-2) 

F/R(units): 2/5 units, F/R(cycles): 2/5 cycle

Observed symptom:

Confirm rapid charge button is “on”, discharge the battery to 0% auto shutdown, plug in AC (power led is on)and wait 1H, resume the unit, check battery capacity still is 0%.

DIS:

I5D1625F02-1: 97%

I5D3225F04-4: 97%

I7D1625F06-6: 97%

UMA:

I7U1625F01-2: 0%

I7U3225F02-2: 0%

Error code/ message: None

Expected behavior: Units can be charged normally and can meet SPEC.

How to recover: make units enter S5 again, wait 1H, resume the unit, check battery capacity, it’s can be charged to 90%.



",6
[IdeaPad Pro 5 16AKP10 SIT]Performance_The unit abnormal shutdown while running HD movie play back (1080p) test.(F/R: 1/4units; 1/4times),"





 Test condition: 

BIOS/EC: R1CN16WW/R1EC16WW

Preload: V12

OS:Win11 24H2 26100.2454

Language: EN

Detect by: PFA005_CF_01 HD movie play back (1080p)

Fail scope: 

Test units: A5U2428S02, A7U2428S04, A7U3228S07, A7U3228S09

Fail units: A5U2428S02

F/R: 1/4 units, 1/4times

Observed symptom:

The unit abnormal shutdown while running HD movie play back (1080p) test

Expected behavior:

The unit is running the HD movie play back (1080p) test normally

How to recover:

No way

Problem Isolation:

A) Unique to a certain system? No

B) Unique to a configuratiaon? No

C) Unique to OS? No

D) Unique to a product?No

E) Unique to a current version? No

Cross Product:

NA






",6
"[Y5 RPL_SIT_H/D_ST]Stress_WB_System occur abnormal shutdown(FR:1/40units,1/11004cycles)","

 Test condition:

BIOS/EC:QNCN17WW/QNEC17WW

Preload:V23

OS: Win11 24H2 build 26100.2605

Language: EN/CHS

Detect by: Stress_WB

Test tool:OSAging_3.24.1.1

Fail scope:

Test units: 40units

Fail units: I5N24WFS03-7

F/R:1/40units,1/11004cycles

Observed symptom:

Stress_WB_System occur abnormal shutdown(FR:1/40units,1/11004cycles)

 

Expected behavior:

No any errors/abnormal.

 

How to recover:

NA

Problem Isolation:

A. Unique to certain system?

No

B. Unique to a configuration?

No data

C. Unique to OS?

No data

D. Unique to a product?

No data

E. Unique to a current version?

No data

Cross Product:

NA


",6
[S3_Gen10-IRH SIT]Stress-3D Screen Saver-Unit occur abnormal shutdown when run 3D Screen Saver.(F/R:1/67u),"




 Test configuration:

OS: 26100.1301

BIOS/EC:QDCN010WW/QDEC010WW

Image:V06

Language:EN/CHS

Fail scope:

Tested units:67

Failed units:SKU1#9(H)

FR:1/67 units

Observed symptom:

Unit occur abnormal shutdown when run 3D Screen Saver.

Error code/ message:No bugcheck.

Expected behavior:

Unit have no error during running 3D Screen Saver.

How to recover:

Startup units can recover.





",6
"[Y5 HPT_SIT_H/D/UMA_BSF] unit auto shutdown when power on then press hotkey F9/F10 (F/R: 3/3units, 6/6 cycles)","
 BIOS/EC: RGCN16WW_WTL/RGEC16WW

Image：V13

OS build verision: Win11 24H2 build 26100.3194

Preload: V13

Language: CHS/EN

Issue Related KP/Device: NA

Detect by: BFA033_CF NOVO button basic function test

Test tool: NA

Fail scope:

Tested units: 3 units（A7N3225S06-16，A7N3225S04-14，A7N16WFS02-14）

Failed units: 3 units（A7N3225S06-16，A7N3225S04-14，A7N16WFS02-14）

F/R: 3/3 units，6/6 cycles

Test Device:NA

Fail Device:NA

Observed symptom:

unit auto shutdown when power on then press hotkey F9/F10

Expected behavior:

unit have no abnormal when power on then press hotkey F9/F10

How to recover:

power on

Problem Isolation:

A) Unique to a certain system? No – not depend on unit

B) Unique to a configuration? No – not depend on configuration

C) Unique to OS? No – not depend on OS

D) Unique to a product? Yes- Only test on Y5 HPT

E) Unique to a current version? Yes– On test with V16 BIOS

Cross Product:

NA

",6
"[IdeaPad Pro 5 16AKP10_SIT] Unit occur abnormal shutdown after enter Hibernate.(F/R:3/8units,3/8cycles)","

 BIOS/EC: R1CN49WW_WTL/R1EC49WW

Image: V36

OS build verision: Win11 24H2 (26100.3624) 

Language: CHS/EN 

Issue Related KP/Device:SSD

Issue Related Driver:NA

Detect by:CTA001_EF_04 WLAN advanced function test V4.24.11.1 

Fail scope: 

Tested unit: 8units (A5D1628S01#26, A7D3228S05#27, A7D1628S03#21,A5D1628S01#23, A7D1628S03#27, A7D3228S05#23, A7D1628S03#27,A5D1628S01#26 )

Failed unit: 3units (A7D1628S03#26, A7D1628S03#21, A7D3228S05#23)

F/R: 3/8units, 3/8cycles 

Test Device: None

Fail Device: None

Observed symptom: 

Unit occur abnormal shutdown after enter Hibernate.

Expected behavior: 

Unit should normal enter Hibernate.

How to recover: 

Restart can't recover.

Problem Isolation: 

A. Unique to certain system? No - not releated to system 

B. Unique to a configuration? No - not releated to config 

C. Unique to OS? No - not releated to OS 

D. Unique to a product? Yes-Fail on IdeaPad Pro 5 16AKP10 

E. Unique to a current version? Yes - with V36 preload for SIT unit 

Cross Product:IdeaPad Pro 5 16AKP UMA have no this issue.


",6
"[IdeaPad Slim 3 15Q8X10_V18BIOS&V27Image_BF]Power LED flicker white and screen is off when press power button to boot with adapter attached after battery discharge in BIOS setup for overnight.(F/R: 3/14units,3/28ycles)","
 Test configuration:

BIOS/EC:RVCN18WW/RVEC18WW

Image:V27

OS build:24H2 26100.3476

Language:EN

Detect by:BFA024_CF_Charge basic function test_V4.24.12.1

Fail scope:

Tested units: 14units(SKU1#09；SKU6#05；SKU10#06；SKU9#05；SKU1#07；SKU2#09；SKU3#04；SKU7#07；SKU5#04；SKU5#10；SKU3#09；SKU10#08；SKU9#12；SKU4#06)

Failed units: 3units(SKU5#10；SKU3#04；SKU9#05；)

F/R: 3/14units, 3/28cycles

Observed symptom:

Discharge battery in BIOS setup for overnight,unit auto shutdown, then plug in AC to boot, find Power LED flicker white and screen is off can not enter os.

Expected behavior:

Unit can boot to os when press power button after battery discharge in BIOS setup for overnight.

How to recover:

Plug out AC then plug in again, press power button can recover.

Problem Isolation:

A) Unique to a certain system? No - Not depend on the system

B) Unique to a configuratiaon? No- Not depend on config

C) Unique to OS? No- Not depend on OS

D) Unique to a product? Yes-IdeaPad Pro 5 16 IAH10 is pass

E) Unique to a current version? Yes- Only find on V18 BIOS

Cross Product:

IdeaPad Pro 5 16 IAH10 is pass.

",6
"[S3_Gen10-IRH SIT] Unit occur abnormal shutdown when running Intel PTAT with 100% workloads on CPU-ALL and 3D Graphics on Burnin for 8 hours under AC STD+Best Performance mode. (F/R:1/12u,1/13cycles)","



 Test configuration:

OS:24H2 Build 26100.1457

Image:V8

Language: EN/CN

BIOS/EC:QDCN11WW/QDEC11WW

CPU:I7 13700H(SKU1),I5 13420H(SKU2),Core 7 150U(SKU3),Core3 100U(SKU4),Core5 210H(SKU6),I5 13500H(SKU8),Core5 120U(SKU10),Core3 100U NP(SKU11),Core7 240H(SKU12),Core5 220H(SKU13),I7 13620H(SKU15),Core7 250H(SKU19)

TAT:02.01.1009

Detect by:CGA001_EF Intel CPU Test Enhance Function

Fail scope:

Tested units:12units(SKU1#17,SKU2#21,SKU3#14,SKU4#21,SKU6#21,SKU8#20,SKU10#23,SKU11#20,SKU12#17,SKU13#21,SKU15#21,SKU19#21)

Failed units:1units(SKU1#17)

F/R:1/12u,1/13cycles

Observed symptom:

Unit occur abnormal shutdown when running Intel PTAT with 100% workloads on CPU-ALL and 3D Graphics on Burnin for 8 hours under AC STD+Best Performance mode.

Expected behavior:

Unit work normally when running Intel PTAT with 100% workloads on CPU-ALL and 3D Graphics on Burnin for 8 hours under AC STD+Best Performance mode.

How to recover:

auto restart




",6
"[Y570_FB3_IRX_FFRT_X4_H/D_ST] Stress_S3_Unit auto shut down unexpectedly (F/R: 1/37u,1/11000cycles)","


 Test condition:

OS: Win11 22H2(22621.2715)

Preload: V5

BIOS/EC: PTCN04WW/PTEC04WW

Detect by: STA005_CF Stress-S3 Test

Test units: 37u 

Fail units: SKU2.1-4D@200

F/R: 1/37u,1/11000cycles

Issue description:

Stress_S3_Unit auto shut down unexpectedly

Expected behavior:

No auto shut down

How to recover:

Press power button to power on again



",6
"[IdeaPad Pro 5 16IAH10 DIS SIT_CPU/GPU] Fan run fastly then unit auto shutdown after resume from MS by lid open with 95W AC (F/R:1/3units, 1/60cycles)","



 Test configuration:

OS Build: 24H2 26100.3467

BIOS/EC: PZCN42WW/PZEC42WW

Preload: V49

Language: CHS

VBIOS: 98.07.0A.00.04

Detect by: ad-hoc


Fail scope:

Test units: 2 units (I7N1628S01-17, I9N1628S04-18,I5N3228S02-14 )

Fail units: 1 units (I5N3228S02-14)

F/R: 1/3u,1/60cycles


Observed symptom:

Fan run fastly after lid open (set lid close to enter MS), task manager and furmark openning(not run) in desktop with 95W AC

Then system auto shutdown

Expected behavior:

No any issue when close lid then open


How to recover:

Power on can boot to OS


Problem Isolation:

A) Unique to a certain system? No - not depend on system

B) Unique to a configuratiaon? No - not depend on config

C) Unique to OS? No - not depend on OS

D) Unique to a product? Yes, S5A0 Intel UMA PASS

E) Unique to a current version? Yes, First version occur

Cross Product:




",6
